N,D,jitter_std,rep,vpp_clean_uV,vpp_noisy_uV,snr,peak_neg_uV,crossings,detected
50,150,10,2,4.605785777594576,39.427970885653124,0.46057857775945765,-2.510004436678906,1,True
50,150,20,0,3.4968964746917983,33.06735973857586,0.34968964746917985,-2.1869702526458905,0,False
50,150,20,1,5.005875401770577,34.18605001015184,0.5005875401770578,-2.802898093810214,0,False
50,150,20,2,2.8697023954737455,30.270545191763297,0.28697023954737455,-1.5000614108801926,0,False
50,150,30,0,3.387915783239489,32.20293589106451,0.3387915783239489,-1.8683638708519985,0,False
50,150,30,1,6.205694847099213,33.78486038656993,0.6205694847099213,-3.4489393090942575,0,False
50,150,30,2,3.284197445631424,31.701123069942973,0.3284197445631424,-2.204957011215537,0,False
50,150,50,0,8.293023455515282,34.0929694412645,0.8293023455515283,-4.293716009330228,0,False
50,150,50,1,4.3953853032722385,37.83732506496781,0.43953853032722384,-2.2609988389250875,0,False
50,150,50,2,5.195673569614214,32.178957779898354,0.5195673569614214,-2.7427295719222964,0,False
50,200,0,0,6.656866746451982,33.726458935054524,0.6656866746451982,-3.4686461202999084,0,False
50,200,0,1,5.476167555646706,33.10737813467422,0.5476167555646706,-2.479646439711987,0,False
50,200,0,2,5.138651298290088,34.233739294215866,0.5138651298290088,-3.1825639686630725,0,False
50,200,3,0,3.765076082286937,35.162383290746334,0.37650760822869367,-2.0231158247652785,0,False
50,200,3,1,5.384159550814022,39.90060526582492,0.5384159550814023,-2.9951731277127966,0,False
50,200,3,2,2.8094365447117604,34.40045061625105,0.28094365447117603,-1.4024471802018639,0,False
50,200,5,0,2.2818665605803456,31.368884332291554,0.22818665605803456,-1.128001908233975,0,False
50,200,5,1,3.429024935357904,32.19600101486828,0.3429024935357904,-1.7529156094056357,0,False
50,200,5,2,2.137731288890718,32.20231943334356,0.2137731288890718,-1.1723343081372466,0,False
50,200,10,0,2.0894694444617685,32.997522098804886,0.20894694444617684,-1.183640582689222,0,False
50,200,10,1,1.9115856273242637,33.40293176975471,0.19115856273242637,-1.0007598770284083,0,False
50,200,10,2,2.277996705619886,37.081336145867915,0.2277996705619886,-1.1559500570791623,0,False
50,200,20,0,2.235040033492698,33.12223356923964,0.22350400334926981,-1.2282783708471154,0,False
50,200,20,1,2.066271282105017,30.317232210992035,0.20662712821050172,-1.194085272065675,0,False
50,200,20,2,2.507152256575898,33.625489407920945,0.2507152256575898,-1.4493033839654512,0,False
50,200,30,0,1.9126549720319308,30.41981095661255,0.19126549720319308,-1.0593751330660004,0,False
50,200,30,1,3.027307809283422,33.91779854754034,0.3027307809283422,-1.609317242242055,0,False
50,200,30,2,3.3365625543921325,36.200933369871656,0.33365625543921323,-1.964283576969327,0,False
50,200,50,0,2.4857581116052785,32.91809230663739,0.24857581116052785,-1.384104977505682,0,False
50,200,50,1,3.22108625234762,32.0544520796802,0.32210862523476197,-1.9279536459130626,0,False
50,200,50,2,2.8762199873554786,40.56042307740462,0.28762199873554783,-1.7164611161545245,1,True
100,25,0,0,399.4079935112654,405.1606819885987,39.940799351126536,-214.74012462594968,11,True
100,25,0,1,367.0428713218322,381.2568687826414,36.70428713218322,-202.3510080458089,6,True
100,25,0,2,547.7107878098628,559.856306436001,54.77107878098629,-325.9278619144885,7,True
100,25,3,0,216.74148017933254,215.36356043166813,21.674148017933256,-96.60701518504541,12,True
100,25,3,1,253.24869435060717,275.31288881957573,25.324869435060716,-123.44216733089735,10,True
100,25,3,2,155.4545893452363,170.24881907331462,15.545458934523628,-81.82430010887046,12,True
100,25,5,0,254.87024410139205,261.5607926000281,25.487024410139206,-130.7698101679892,11,True
100,25,5,1,393.658618562272,400.7043977948616,39.3658618562272,-200.5740585940415,12,True
100,25,5,2,228.76924979438374,229.62478551935624,22.876924979438375,-120.20682832239021,15,True
100,25,10,0,212.64654862901995,222.84200259821384,21.264654862901995,-102.8878008604187,33,True
100,25,10,1,197.84691610013593,202.77857827722443,19.784691610013592,-95.70362642508042,22,True
100,25,10,2,299.0441437692541,308.2370130672125,29.90441437692541,-164.43636792590712,21,True
100,25,20,0,129.14500058131804,140.48300421496123,12.914500058131804,-75.57946715518548,36,True
100,25,20,1,229.83432077936607,242.3214398349876,22.983432077936605,-125.95795806643422,42,True
100,25,20,2,136.33337288813195,150.3607528937242,13.633337288813195,-77.67437072672755,44,True
100,25,30,0,164.0491538919737,178.20280857778098,16.40491538919737,-93.83587304925575,47,True
100,25,30,1,128.39724753593123,133.96048623308252,12.839724753593122,-72.1872855761657,43,True
100,25,30,2,167.8065038168682,172.50608778241994,16.78065038168682,-88.40431841762579,41,True
100,25,50,0,182.13968223922421,192.69705237779124,18.21396822392242,-81.86491790055274,60,True
100,25,50,1,375.17964558893965,377.1329402847284,37.517964558893965,-214.91368831383957,51,True
100,25,50,2,165.40185941303415,174.1041576293121,16.540185941303413,-72.58353622768685,44,True
100,50,0,0,126.56378711718338,130.0416419335059,12.656378711718338,-71.5674793891706,9,True
100,50,0,1,120.18690216390738,126.66607340760291,12.018690216390738,-65.4683385154666,7,True
100,50,0,2,120.17723936903434,126.40318085903371,12.017723936903433,-62.82190493523865,6,True
100,50,3,0,67.83909383284931,76.6079979787028,6.783909383284931,-39.612740012901895,5,True
100,50,3,1,86.00494818724621,103.34403996077029,8.600494818724622,-42.47505493129216,6,True
100,50,3,2,98.62023404825695,107.48457487528466,9.862023404825695,-43.068679847279846,4,True
100,50,5,0,84.84942743836984,100.03695094572102,8.484942743836985,-43.201911442193044,16,True
100,50,5,1,80.0717111404886,94.17513468922736,8.00717111404886,-37.49780256064579,13,True
100,50,5,2,156.37085225422243,157.22395229499108,15.637085225422243,-87.76872407800899,13,True
100,50,10,0,90.98850049652287,107.49303618126095,9.098850049652288,-48.75131741412217,13,True
100,50,10,1,59.28768255745229,76.22093393753593,5.928768255745229,-33.67315244638126,25,True
100,50,10,2,49.26903631686345,60.73097134794436,4.926903631686345,-27.253739987054022,15,True
100,50,20,0,45.71508223895438,61.9822165047775,4.571508223895438,-20.977524937325917,20,True
100,50,20,1,56.224601730240025,72.4880599276168,5.6224601730240025,-30.700870109981118,16,True
100,50,20,2,57.063500824828225,73.29800359898033,5.706350082482823,-27.781866467155748,17,True
100,50,30,0,126.89642980485758,135.25368697025812,12.689642980485758,-61.31727555630838,21,True
100,50,30,1,73.0909816457644,80.2809832151814,7.30909816457644,-36.85443970541275,27,True
100,50,30,2,56.31350858355294,68.08428382873001,5.631350858355294,-32.117895802160845,25,True
100,50,50,0,98.81781306628093,116.07908337353479,9.881781306628094,-56.005481334140036,19,True
100,50,50,1,85.0694248244013,100.23085148009883,8.50694248244013,-40.59177226040846,16,True
100,50,50,2,56.01140463393533,70.68422025814971,5.601140463393532,-29.944186352192737,21,True
100,75,0,0,61.682900644221846,64.82155394262772,6.168290064422185,-31.572644537269078,7,True
100,75,0,1,80.48558936084288,93.639569026881,8.048558936084287,-39.91360616711976,5,True
100,75,0,2,52.40052181776503,66.4242316224771,5.240052181776504,-25.197981666632,8,True
100,75,3,0,25.755741756029558,42.62937555865575,2.5755741756029558,-15.357023843915528,3,True
100,75,3,1,28.518780500375783,39.40991429946633,2.851878050037578,-15.57851524157245,5,True
100,75,3,2,72.30934556128855,87.90805888959395,7.230934556128855,-35.05695152389277,4,True
100,75,5,0,32.723758933575596,45.15751900984475,3.2723758933575597,-17.227902885859372,1,True
100,75,5,1,41.70485395267913,56.135417379701536,4.170485395267913,-21.430242406824085,3,True
100,75,5,2,40.910436752605676,49.59638190819917,4.0910436752605674,-23.114100010668967,2,True
100,75,10,0,24.425643874812195,41.95336485970904,2.4425643874812195,-13.980707856504704,1,True
100,75,10,1,23.037955841918205,36.33602795558355,2.3037955841918203,-12.304905190209482,0,False
100,75,10,2,57.12847638154933,64.7891696299142,5.712847638154933,-30.13236743600674,5,True
100,75,20,0,43.068825470517666,55.94727230063218,4.306882547051766,-22.92347602992068,4,True
100,75,20,1,37.37006601492518,57.516002074142904,3.737006601492518,-21.308703242505803,2,True
100,75,20,2,21.698161472623525,35.11106171344248,2.1698161472623525,-12.04023892998903,0,False
100,75,30,0,27.23145707427308,47.4035365961609,2.723145707427308,-13.786219944184065,3,True
100,75,30,1,21.482797541297344,42.937741920950835,2.1482797541297343,-11.57493944042077,2,True
100,75,30,2,28.05221004469794,46.28331161553169,2.805221004469794,-16.85862782478781,2,True
100,75,50,0,22.2783818109573,39.91430749016254,2.2278381810957297,-10.263051617051717,2,True
100,75,50,1,27.041192622848683,42.02651239116977,2.7041192622848684,-15.276657919560202,1,True
100,75,50,2,31.09245365194797,49.806725130879755,3.109245365194797,-17.482617291834046,6,True
100,100,0,0,34.18118240223827,47.092601324566374,3.4181182402238273,-20.434757961428303,3,True
100,100,0,1,34.61743351410827,51.906709967341484,3.461743351410827,-15.81188982047102,6,True
100,100,0,2,41.620539464545885,52.12808324153909,4.162053946454589,-20.37304318163714,3,True
100,100,3,0,17.92436098547816,42.53411005003561,1.792436098547816,-9.905095859241595,3,True
100,100,3,1,23.20853882068169,38.038566283928276,2.320853882068169,-10.772050514215444,0,False
100,100,3,2,14.081109072389896,35.8934661899424,1.4081109072389897,-5.845048074805216,0,False
100,100,5,0,18.72995166439397,38.53235464520037,1.872995166439397,-8.288106626183326,0,False
100,100,5,1,17.86910973703636,32.72231664041536,1.7869109737036362,-8.845407232790247,0,False
100,100,5,2,17.740405908828343,41.1091855072781,1.7740405908828343,-10.465164438595686,1,True
100,100,10,0,17.042966425508972,39.9272746574558,1.7042966425508972,-7.877228077480237,1,True
100,100,10,1,18.982368737576362,34.623344298668854,1.8982368737576363,-10.410097752619613,0,False
100,100,10,2,18.202469218186764,35.067783141983845,1.8202469218186763,-8.380865264907959,0,False
100,100,20,0,12.163760657239713,33.75027771593284,1.2163760657239713,-7.2387101198048915,0,False
100,100,20,1,18.55114183521303,40.41818342114134,1.855114183521303,-11.429867449449103,1,True
100,100,20,2,14.693105796179864,38.459315086522096,1.4693105796179864,-7.261600473653948,1,True
100,100,30,0,17.47096192859128,34.569507953443825,1.747096192859128,-9.802599353489043,0,False
100,100,30,1,17.608559371581997,37.37532208895351,1.7608559371581998,-8.703594515331917,0,False
100,100,30,2,15.138340515360797,33.21515908976251,1.5138340515360798,-8.530560616299118,0,False
100,100,50,0,22.237205416015303,40.41827760513873,2.2237205416015304,-10.371530705455601,0,False
100,100,50,1,16.992664359621234,33.56184751829969,1.6992664359621235,-7.737575241629609,0,False
100,100,50,2,14.750899024693219,33.711085553747765,1.4750899024693218,-8.542450396058209,0,False
100,150,0,0,20.256002268160525,37.25041127030015,2.0256002268160525,-11.166711724243866,0,False
100,150,0,1,14.332507439809433,32.532188952522176,1.4332507439809432,-7.446977502745532,0,False
100,150,0,2,17.893260506200637,41.428664920736864,1.7893260506200637,-10.145177397302506,1,True
100,150,3,0,6.940887007382742,29.899417272295352,0.6940887007382741,-3.2026973937587906,0,False
100,150,3,1,8.337934212742041,36.44420227287551,0.8337934212742042,-3.85082155702746,0,False
100,150,3,2,7.134314227299168,33.831299551275805,0.7134314227299168,-3.7217124548634866,0,False
100,150,5,0,5.202467642939109,33.20444631961962,0.5202467642939108,-3.1543125501660865,0,False
100,150,5,1,8.61084785844903,30.312121787725527,0.8610847858449031,-3.754301307563692,0,False
100,150,5,2,7.323966525834541,39.249139238433855,0.7323966525834541,-3.597637886438483,0,False
100,150,10,0,5.873534632338299,32.64486560718239,0.58735346323383,-3.1285281218793752,0,False
100,150,10,1,5.714887016573022,34.495817306406465,0.5714887016573023,-2.9749412231735395,0,False
100,150,10,2,4.91120085968263,33.98572507282878,0.491120085968263,-2.762200595088701,0,False
100,150,20,0,6.654932206873632,32.4768698828167,0.6654932206873632,-3.4281476419240056,0,False
100,150,20,1,5.888261609413675,34.07213065332931,0.5888261609413675,-3.542692889477367,0,False
100,150,20,2,5.8491250178480225,31.008513148690987,0.5849125017848023,-3.221183376773592,0,False
100,150,30,0,6.546459514814886,35.69013789053603,0.6546459514814886,-4.26426911714948,0,False
100,150,30,1,8.14134966261306,36.40748724015831,0.814134966261306,-3.8483577874877715,0,False
100,150,30,2,5.92046186743176,32.25008594270119,0.592046186743176,-3.2310579802703616,0,False
100,150,50,0,9.155072694084565,33.56533844179404,0.9155072694084565,-5.842275787192023,0,False
100,150,50,1,12.571221669328333,37.650781624004196,1.2571221669328332,-7.71622826142627,0,False
100,150,50,2,11.445112909418949,35.85719517748716,1.1445112909418949,-7.121304789145885,0,False
100,200,0,0,12.337140427869379,34.76801058236548,1.233714042786938,-6.921862737038118,0,False
100,200,0,1,11.926751572669701,34.670246807403124,1.19267515726697,-6.161702231211969,0,False
100,200,0,2,11.825594581886836,36.022899908071786,1.1825594581886836,-6.223019846053944,0,False
100,200,3,0,5.8808026470298636,30.581056659892596,0.5880802647029864,-2.830169611566465,0,False
100,200,3,1,7.120753752934313,37.07966840659816,0.7120753752934312,-3.900020972553616,0,False
100,200,3,2,5.929286023379326,32.71267089185096,0.5929286023379327,-2.862365712805196,0,False
100,200,5,0,3.301215827529108,33.6743913918083,0.3301215827529108,-1.915821001429103,0,False
100,200,5,1,5.1473080274182355,41.622417331022945,0.5147308027418236,-2.8304841359361,1,True
100,200,5,2,3.8536489979734263,29.633698419414095,0.3853648997973426,-1.9557412023236325,0,False
100,200,10,0,4.235325179781359,33.516228051736945,0.4235325179781359,-2.1251053816889143,0,False
100,200,10,1,3.8740741142784163,33.04916790240975,0.38740741142784163,-1.7443498884039272,0,False
100,200,10,2,3.8084774481688197,34.045913366865996,0.380847744816882,-2.1260961166901033,0,False
100,200,20,0,3.2281900928812144,35.54571686377311,0.32281900928812146,-1.9242672824957365,0,False
100,200,20,1,3.5649521212029285,33.47591721633739,0.35649521212029284,-2.072421736379355,0,False
100,200,20,2,3.4046904486796357,33.09797893208234,0.3404690448679636,-1.9634560702379062,0,False
100,200,30,0,5.389996096128769,37.36199875949629,0.5389996096128769,-3.3356492287573882,1,True
100,200,30,1,5.769643006038914,30.206893897438718,0.5769643006038914,-3.333836436490499,0,False
100,200,30,2,3.5591236119359353,33.97129655691245,0.35591236119359354,-2.0102239616869877,0,False
100,200,50,0,6.956376582669449,34.48064709018392,0.6956376582669449,-4.149329392863659,0,False
100,200,50,1,5.251900244371662,31.85993351790118,0.5251900244371661,-3.260084181031237,0,False
100,200,50,2,5.595382154791066,32.84871643753074,0.5595382154791066,-2.9374553445332707,0,False
